Drying_days,roaster_time,roaster_temperature,coca_melting_temperature,coca_melting_time,coca_melting_rotate_speed,Sugar_Mixer_temperature,Sugar_Mixer_rotate_speed,Sugar_Mixer_time,Conching_time,conching_temperature,conching_rotate_speed,pump1_temperature,pump1_pressure,pump1_Flow_rate,melting_tank_temperature,melting_tank_time,pump2_temperature,pump2_pressure,pump2_Flow_rate,tempering_machine_temperature,tempering_machine_time,tempering_machine_rotate_speed,pump3_temperature,pump3_pressure,pump3_Flow_rate,moulding_machine_temperature,moulding_machine_time,sweetness,color,hardness,glossiness,shape,bitterness,passed,roaster_failure,Cocoa_Butter_Melting_Tank_failure,Sugar_Mixer_failure,Conching_failure,Pump1_failure,Melting_Tank_failure,Pump2_failure,Tempering_Machine_failure,Pump3_failure,moulding_machine_failure,
6,20,121,48,36,48,46,427,27,228,58,60,52,51,31,47,29,57,75,31,49,43,41,58,63,31,8,29,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,20,121,53,39,53,48,422,27,327,74,52,69,79,33,50,31,65,79,33,52,49,38,60,68,33,10,32,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
2,20,119,55,31,55,49,359,25,355,79,59,54,61,34,50,32,70,67,34,54,53,40,60,71,34,11,34,2,3,3,2,4,1,1,0,0,1,0,0,0,0,1,0,1,
2,20,120,48,29,48,47,432,25,239,60,59,52,74,31,48,30,58,70,32,49,43,40,60,64,32,9,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,19,119,54,40,54,48,435,26,339,76,70,51,75,34,47,31,66,75,33,52,50,40,57,69,33,10,32,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
5,20,120,48,26,48,46,401,24,226,58,64,65,68,31,52,29,57,74,31,49,42,38,59,63,31,8,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
6,19,119,53,32,53,48,392,24,326,74,52,60,61,33,46,31,64,65,33,52,49,38,58,68,33,10,32,3,3,3,2,3,3,1,0,1,0,1,0,1,0,1,0,1,
4,20,120,51,30,51,47,431,26,297,69,60,52,72,33,54,30,62,79,32,51,47,41,55,66,32,9,31,3,3,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,
5,20,119,49,38,49,47,434,25,248,61,53,58,71,32,51,30,58,71,32,49,44,36,62,64,32,9,29,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,19,120,47,28,47,46,417,27,209,55,60,61,72,31,51,29,55,64,31,48,41,39,61,62,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,120,47,40,47,46,351,26,220,57,60,53,70,31,49,29,56,63,31,48,42,41,57,63,31,8,28,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,119,46,25,46,46,351,23,203,54,65,53,63,31,55,29,54,68,31,48,40,42,63,62,31,8,28,3,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,18,119,47,36,47,46,432,26,224,57,53,59,53,31,46,29,57,68,31,49,42,37,57,63,31,8,29,3,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,18,121,54,31,54,48,373,25,340,77,63,61,58,34,48,31,66,66,33,52,50,38,58,69,33,10,32,3,3,3,2,4,1,1,0,0,0,0,0,0,0,0,0,1,
4,19,120,48,33,48,47,433,27,242,60,53,52,55,31,50,30,58,69,32,49,43,38,57,64,32,9,29,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,20,120,51,37,51,47,427,25,292,69,61,61,73,32,46,30,62,71,32,51,46,43,57,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
3,18,119,50,32,50,47,433,24,277,66,68,57,69,32,47,30,60,67,32,50,45,42,60,65,32,9,30,2,3,3,3,3,2,1,0,0,1,0,0,0,0,1,0,0,
3,19,118,48,39,48,47,435,25,242,60,64,54,64,31,54,30,58,66,32,49,43,42,61,64,32,9,29,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,21,119,52,38,52,47,379,25,299,70,56,62,79,33,47,30,62,76,32,51,47,38,65,66,32,9,31,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,118,52,34,52,48,396,24,313,72,57,54,51,33,55,31,63,73,33,51,48,41,62,67,33,10,31,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
3,20,120,51,33,51,47,363,24,283,67,69,61,77,32,48,30,61,70,32,50,46,39,58,66,32,9,30,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,20,120,55,26,55,49,370,24,354,79,51,58,51,34,52,32,69,73,34,54,52,39,59,71,34,11,34,3,3,3,2,3,2,1,0,1,0,1,0,1,0,1,0,1,
4,19,120,48,37,48,46,425,25,230,58,60,55,65,31,47,29,57,76,31,49,43,42,57,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,18,120,53,39,53,48,365,25,326,74,62,57,50,33,45,31,64,68,33,52,48,41,62,68,33,10,32,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
6,21,120,54,34,54,48,435,24,344,77,56,51,65,34,47,31,67,70,33,53,50,39,59,69,33,10,33,2,3,3,3,3,2,1,0,0,1,0,0,0,0,1,0,0,
5,20,120,53,28,53,48,399,26,333,75,52,59,56,33,47,31,65,72,33,52,49,37,59,68,33,10,32,3,3,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,
2,21,121,47,28,47,46,395,25,207,55,66,66,60,31,48,29,55,70,31,48,41,42,59,62,31,8,28,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,120,50,31,50,47,387,23,278,66,58,69,56,32,49,30,61,70,32,50,45,38,60,65,32,9,30,3,3,3,2,3,2,1,0,1,0,1,0,1,0,1,0,1,
2,21,123,45,37,45,45,391,25,186,51,55,61,66,30,52,28,51,73,30,46,38,42,60,60,30,7,26,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,18,120,48,39,48,46,443,23,228,58,65,69,57,31,48,29,57,70,31,49,43,41,62,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,20,120,51,28,51,47,418,25,292,69,64,54,75,32,49,30,62,69,32,51,46,41,59,66,32,9,31,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,21,121,51,30,51,47,429,26,284,67,69,69,69,32,52,30,61,69,32,50,46,36,59,66,32,9,30,2,3,3,4,2,3,1,0,0,1,0,1,0,0,1,0,0,
2,20,121,46,39,46,46,374,26,201,54,62,58,66,30,45,29,54,68,31,48,40,39,61,61,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
6,18,118,48,25,48,47,437,25,237,59,61,59,67,31,48,30,58,72,32,49,43,40,58,64,32,9,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,119,50,30,50,47,386,25,276,66,61,64,71,32,55,30,60,66,32,50,45,41,61,65,32,9,30,4,3,3,2,3,2,1,0,1,0,1,0,1,0,0,0,1,
6,22,121,55,31,55,49,360,26,359,80,53,70,66,34,49,32,72,70,34,55,55,40,61,72,34,11,35,3,4,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,
2,20,119,48,26,48,46,426,24,228,58,60,61,62,31,47,29,57,62,31,49,42,39,62,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,120,51,30,51,47,383,24,282,67,70,62,74,32,51,30,61,75,32,50,46,41,58,65,32,9,30,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,118,46,35,46,46,412,23,206,54,63,57,66,31,51,29,55,71,31,48,41,40,58,62,31,8,28,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,21,120,47,29,47,46,418,24,209,55,63,51,78,31,55,29,55,69,31,48,41,42,58,62,31,8,28,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,20,120,49,35,49,47,411,25,255,62,59,53,54,32,52,30,59,71,32,50,44,40,58,64,32,9,30,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,21,120,55,35,55,49,398,26,354,79,59,54,67,34,45,32,69,71,34,54,52,41,62,71,34,11,34,2,3,3,3,4,1,1,0,0,1,0,0,0,0,0,0,0,
4,20,120,45,39,45,45,426,26,183,51,70,67,61,30,54,28,50,74,30,46,37,43,59,59,30,7,26,3,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,18,121,46,32,46,46,447,24,201,54,63,59,76,30,46,29,54,76,31,48,40,40,58,61,31,8,28,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,21,122,47,27,47,46,356,25,210,55,61,56,77,31,45,29,55,74,31,48,41,41,59,62,31,8,28,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,120,49,29,49,47,395,25,260,63,59,63,55,32,47,30,59,71,32,50,44,37,62,65,32,9,30,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,120,48,36,48,46,441,25,230,58,69,52,66,31,53,29,57,76,31,49,43,35,58,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,19,121,50,33,50,47,392,26,272,65,54,59,60,32,46,30,60,57,32,50,45,41,60,65,32,9,30,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,20,119,49,36,49,47,393,26,253,62,68,52,72,32,51,30,59,67,32,50,44,40,59,64,32,9,30,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,21,120,52,37,52,48,431,26,310,72,57,53,53,33,54,31,63,68,33,51,47,41,59,67,33,10,31,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,120,46,39,46,46,380,26,201,54,61,53,60,30,48,29,54,60,31,48,40,40,63,61,31,8,28,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,120,47,30,47,46,431,24,224,57,55,57,58,31,54,29,57,69,31,49,42,43,60,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,22,120,48,27,48,47,372,24,239,60,58,67,69,31,53,30,58,69,32,49,43,40,65,64,32,9,29,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,22,121,47,36,47,46,353,26,225,57,68,59,53,31,47,29,57,68,31,49,42,39,58,63,31,8,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,120,54,39,54,48,364,27,335,76,59,57,74,33,49,31,65,78,33,52,49,40,61,68,33,10,32,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
5,19,122,46,40,46,46,443,27,193,52,61,62,68,30,50,29,53,67,31,47,39,42,59,61,31,8,27,3,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,120,51,27,51,47,361,25,288,68,60,61,56,32,55,30,61,63,32,51,46,45,58,66,32,9,31,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,120,52,31,52,47,385,25,298,70,53,63,69,33,47,30,62,71,32,51,47,42,61,66,32,9,31,3,3,3,2,3,2,1,0,1,0,1,0,1,0,1,0,1,
5,20,120,48,29,48,46,392,25,232,59,68,51,71,31,51,29,57,72,31,49,43,37,61,63,31,8,29,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,18,120,50,38,50,47,416,26,271,65,54,53,58,32,55,30,60,73,32,50,45,36,61,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,19,121,46,28,46,46,361,25,203,54,61,62,57,31,48,29,54,65,31,48,40,41,60,62,31,8,28,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,19,118,54,35,54,48,424,24,345,77,63,69,53,34,51,31,67,68,33,53,51,44,60,69,33,10,33,1,3,3,3,4,2,1,0,0,1,0,0,0,0,1,0,0,
4,21,121,49,29,49,47,381,24,257,63,66,64,52,32,47,30,59,62,32,50,44,44,56,64,32,9,30,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,20,119,50,31,50,47,424,26,265,64,51,67,52,32,49,30,60,68,32,50,45,37,59,65,32,9,30,3,2,2,4,2,3,1,0,1,1,1,1,1,0,1,0,1,
2,20,121,53,32,53,48,414,25,330,75,64,56,57,33,49,31,65,73,33,52,49,40,60,68,33,10,32,3,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,
5,20,120,50,37,50,47,447,25,273,65,61,59,78,32,54,30,60,73,32,50,45,39,57,65,32,9,30,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,21,120,51,29,51,47,362,24,282,67,53,69,76,32,49,30,61,77,32,50,46,44,61,66,32,9,30,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,121,45,29,45,45,422,25,182,50,60,60,77,30,47,28,48,77,30,45,36,40,62,58,30,7,25,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,121,52,38,52,47,443,26,299,70,52,68,66,33,52,30,62,67,32,51,47,41,60,66,32,9,31,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
6,20,119,54,30,54,48,351,25,335,76,65,55,55,33,47,31,65,60,33,52,49,43,62,68,33,10,32,2,3,3,2,3,2,1,0,1,1,1,0,1,0,1,0,1,
3,21,121,54,35,54,48,418,25,343,77,70,51,78,34,51,31,67,75,33,53,50,42,62,69,33,10,33,2,3,3,3,4,1,1,0,0,1,0,0,0,0,0,0,0,
3,20,120,48,26,48,47,428,26,239,60,61,58,73,31,48,30,58,75,32,49,43,37,61,64,32,9,29,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,19,119,47,30,47,46,381,25,216,56,55,53,70,31,49,29,56,62,31,48,42,42,57,62,31,8,28,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,21,118,48,31,48,46,441,26,229,58,68,51,72,31,52,29,57,63,31,49,43,40,62,63,31,8,29,3,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,21,120,51,31,51,47,363,25,288,68,61,54,50,32,46,30,61,65,32,50,46,40,62,66,32,9,30,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
3,20,120,53,34,53,48,426,25,328,75,53,63,59,33,48,31,65,73,33,52,49,40,60,68,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
4,21,120,50,27,50,47,411,25,271,65,59,52,63,32,51,30,60,68,32,50,45,41,58,65,32,9,30,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
4,20,118,53,37,53,48,418,25,315,73,56,61,69,33,51,31,63,71,33,51,48,39,61,67,33,10,31,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
4,19,120,45,27,45,45,382,26,186,51,59,51,59,30,54,28,51,67,30,46,38,42,61,60,30,7,26,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,119,48,40,48,46,358,26,226,58,53,70,70,31,53,29,57,75,31,49,42,38,62,63,31,8,29,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,20,122,55,33,55,49,359,23,353,79,63,63,70,34,48,32,69,67,34,54,52,40,61,70,34,11,34,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
3,20,118,47,26,47,46,421,25,212,55,51,62,77,31,50,29,55,69,31,48,41,45,58,62,31,8,28,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
6,19,118,54,30,54,48,414,24,347,78,56,55,52,34,49,31,67,68,33,53,51,42,62,69,33,10,33,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
4,21,118,50,28,50,47,391,24,276,66,58,58,61,32,49,30,60,71,32,50,45,40,61,65,32,9,30,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,120,52,31,52,47,444,25,303,70,53,65,63,33,49,30,62,74,32,51,47,41,61,66,32,9,31,2,3,3,3,3,3,1,0,0,1,0,0,0,0,1,0,0,
5,20,119,50,36,50,47,445,26,268,65,61,63,79,32,55,30,60,75,32,50,45,37,60,65,32,9,30,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,121,47,37,47,46,443,26,207,55,60,54,52,31,47,29,55,71,31,48,41,41,61,62,31,8,28,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,20,119,52,25,52,48,396,25,309,72,64,62,53,33,46,31,63,71,33,51,47,39,58,67,33,10,31,2,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,
5,19,121,49,40,49,47,442,25,244,61,59,69,51,31,48,30,58,63,32,49,44,41,62,64,32,9,29,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
2,20,119,52,28,52,47,360,24,298,70,52,51,61,33,54,30,62,68,32,51,47,42,58,66,32,9,31,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,18,119,47,35,47,46,385,24,224,57,61,56,76,31,49,29,57,72,31,49,42,38,59,63,31,8,29,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,22,119,50,25,50,47,388,25,272,65,57,63,77,32,54,30,60,66,32,50,45,41,61,65,32,9,30,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
3,21,117,52,39,52,48,450,26,311,72,67,58,57,33,53,31,63,72,33,51,47,39,62,67,33,10,31,3,3,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,
5,20,121,47,28,47,46,388,25,210,55,70,53,66,31,55,29,55,69,31,48,41,39,56,62,31,8,28,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,22,122,48,34,48,47,376,25,241,60,63,63,69,31,54,30,58,68,32,49,43,42,62,64,32,9,29,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
2,18,121,49,38,49,47,416,27,250,62,64,64,78,32,53,30,59,73,32,49,44,40,59,64,32,9,29,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,21,120,49,25,49,47,444,25,259,63,51,55,70,32,53,30,59,76,32,50,44,42,62,65,32,9,30,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,120,47,35,47,46,437,25,210,55,64,59,51,31,49,29,55,75,31,48,41,39,59,62,31,8,28,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
6,20,121,45,38,45,44,357,25,181,50,61,50,64,30,54,27,47,69,29,45,35,40,59,57,29,6,25,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,120,54,28,54,48,435,23,336,76,64,60,59,33,46,31,66,70,33,52,49,40,61,68,33,10,32,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
6,20,119,46,33,46,46,438,25,194,52,54,66,62,30,52,29,53,67,31,47,39,43,61,61,31,8,27,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,120,53,26,53,48,436,23,319,73,56,59,53,33,50,31,64,73,33,51,48,39,59,67,33,10,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
6,20,122,45,36,45,45,426,24,189,51,64,68,71,30,51,28,52,72,30,47,38,40,60,60,30,7,27,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,119,48,33,48,46,450,25,226,58,53,67,78,31,53,29,57,73,31,49,42,39,61,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
3,18,120,53,36,53,48,370,25,329,75,69,55,74,33,51,31,65,64,33,52,49,40,60,68,33,10,32,2,3,3,3,5,1,1,0,0,1,0,0,0,0,0,0,0,
2,20,122,48,33,48,47,356,26,237,59,52,65,56,31,53,30,58,68,32,49,43,40,59,64,32,9,29,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,20,117,45,30,45,45,447,25,181,50,59,52,65,30,52,28,48,61,30,45,35,40,59,58,30,7,25,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,120,52,34,52,48,428,25,310,72,69,54,72,33,46,31,63,72,33,51,47,41,60,67,33,10,31,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,
6,19,122,54,39,54,48,450,24,339,77,64,54,79,34,54,31,66,76,33,52,50,39,65,69,33,10,32,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
5,21,119,47,32,47,46,379,27,212,55,68,54,54,31,50,29,55,62,31,48,41,42,58,62,31,8,28,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
4,20,121,51,37,51,47,380,26,288,68,67,66,72,32,51,30,61,68,32,51,46,38,60,66,32,9,31,2,3,3,3,3,2,1,0,0,1,0,0,0,0,1,0,0,
3,21,120,55,27,55,49,430,24,355,79,69,64,51,34,54,32,70,67,34,54,53,41,59,71,34,11,34,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
5,20,118,52,31,52,48,364,24,308,71,63,58,70,33,47,31,63,70,33,51,47,42,65,67,33,10,31,2,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,122,51,35,51,47,377,26,281,67,51,61,67,32,50,30,61,70,32,50,46,38,62,65,32,9,30,2,3,3,3,2,3,1,0,1,1,1,1,1,0,1,0,0,
3,20,120,50,32,50,47,362,26,264,64,69,67,65,32,54,30,60,70,32,50,45,37,58,65,32,9,30,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
4,19,120,47,35,47,46,374,27,224,57,62,56,55,31,53,29,57,63,31,49,42,44,61,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,19,120,47,30,47,46,364,25,219,57,60,65,58,31,52,29,56,70,31,48,42,40,59,63,31,8,28,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,18,119,46,39,46,46,404,22,196,53,58,53,53,30,47,29,53,69,31,47,40,40,60,61,31,8,27,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,120,46,26,46,46,425,25,193,52,58,53,65,30,50,29,53,62,31,47,39,43,61,61,31,8,27,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
6,21,120,54,36,54,48,357,26,341,77,52,51,71,34,46,31,66,67,33,53,50,42,61,69,33,10,33,3,3,3,2,3,2,1,0,1,0,1,0,1,0,1,0,1,
5,20,120,52,38,52,47,434,26,303,70,65,68,78,33,45,30,62,70,32,51,47,39,60,66,32,9,31,2,3,3,4,3,3,1,0,0,1,0,0,0,0,0,0,0,
3,19,121,46,31,46,46,413,26,207,54,52,65,65,31,53,29,55,73,31,48,41,43,64,62,31,8,28,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,21,121,47,37,47,46,388,26,217,56,51,57,76,31,54,29,56,75,31,48,42,44,58,63,31,8,28,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,121,51,38,51,47,397,26,283,67,58,64,51,32,50,30,61,65,32,50,46,39,60,66,32,9,30,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
3,20,119,53,31,53,48,381,23,320,73,51,66,60,33,46,31,64,64,33,52,48,42,58,67,33,10,32,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,1,
5,19,121,46,32,46,46,443,24,207,54,67,69,72,31,51,29,55,75,31,48,41,40,61,62,31,8,28,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
3,20,122,54,25,54,48,372,26,348,78,68,59,63,34,51,31,67,67,33,53,51,37,62,69,33,10,33,3,3,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,
5,21,121,51,28,51,47,398,25,292,69,58,57,62,32,53,30,62,66,32,51,46,42,63,66,32,9,31,3,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
4,19,119,54,33,54,48,373,25,340,77,70,64,52,34,52,31,66,74,33,52,50,41,59,69,33,10,32,2,3,3,2,4,2,1,0,0,1,0,0,0,0,1,0,1,
6,21,119,45,33,45,45,372,24,183,50,59,62,69,30,51,28,49,69,30,46,36,40,58,59,30,7,26,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,120,48,27,48,47,438,24,236,59,55,58,63,31,50,30,58,65,32,49,43,40,63,64,32,9,29,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,19,121,48,30,48,46,380,24,227,58,64,58,57,31,46,29,57,69,31,49,42,41,61,63,31,8,29,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
4,19,119,47,27,47,46,412,26,212,55,57,64,69,31,55,29,55,70,31,48,41,40,60,62,31,8,28,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
2,20,119,46,30,46,45,385,25,192,52,53,53,61,30,51,28,52,60,30,47,39,41,58,60,30,7,27,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,20,120,49,37,49,47,366,24,259,63,68,52,73,32,48,30,59,71,32,50,44,36,61,65,32,9,30,3,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,120,51,35,51,47,449,24,289,68,57,53,66,32,54,30,61,65,32,51,46,43,59,66,32,9,31,3,3,3,3,2,3,1,0,1,0,1,1,1,0,1,0,0,
6,19,120,53,35,53,48,369,25,329,75,63,69,66,33,45,31,65,65,33,52,49,43,63,68,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
3,20,120,45,31,45,45,440,26,188,51,56,63,78,30,52,28,51,71,30,47,38,37,63,60,30,7,27,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,
5,21,120,49,27,49,47,397,24,260,63,51,51,80,32,52,30,59,75,32,50,44,40,62,65,32,9,30,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,
5,20,118,45,25,45,45,419,25,187,51,57,68,70,30,53,28,51,72,30,46,38,42,58,60,30,7,26,3,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
5,21,121,53,34,53,48,364,25,330,75,57,60,74,33,47,31,65,68,33,52,49,40,63,68,33,10,32,3,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,
6,20,121,52,37,52,48,447,24,306,71,50,54,54,33,47,31,63,68,33,51,47,40,59,67,33,10,31,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,20,121,48,37,48,46,360,24,226,58,60,52,71,31,54,29,57,68,31,49,42,40,58,63,31,8,29,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,
2,19,119,52,35,52,47,447,23,303,71,58,58,67,33,47,30,62,66,32,51,47,37,56,66,32,9,31,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
2,20,119,50,36,50,47,391,25,262,64,70,70,72,32,54,30,59,65,32,50,45,40,58,65,32,9,30,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,
5,22,123,54,31,54,48,356,25,336,76,53,56,54,33,52,31,66,66,33,52,49,39,61,68,33,10,32,2,3,3,2,3,2,1,0,1,1,1,0,1,0,1,0,1,
5,22,119,52,39,52,48,366,25,311,72,57,56,60,33,53,31,63,69,33,51,47,36,59,67,33,10,31,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,
5,19,120,54,29,54,48,444,25,334,76,57,54,71,33,53,31,65,74,33,52,49,41,57,68,33,10,32,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
4,21,118,54,35,54,48,399,26,347,78,56,53,54,34,51,31,67,80,33,53,51,38,56,69,33,10,33,2,3,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,
